ID,target,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE_YEARS,YEARS_EMPLOYED,ACCOUNT_LENGTH
5105230,0,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,Laborers,3.0,33.0,8.0,46
5105231,0,F,Y,N,1,157500.0,Working,Higher education,Married,House / apartment,Laborers,3.0,33.0,8.0,41
5105233,0,F,N,Y,0,67500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,63.0,0.0,12
5105234,1,F,N,Y,0,67500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,63.0,0.0,36
5105235,1,F,N,Y,0,67500.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,63.0,0.0,0
5105237,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,33.0,1.0,38
5105238,1,F,N,Y,0,90000.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,33.0,1.0,13
5105239,1,M,N,Y,2,180000.0,Working,NO GED,Married,House / apartment,Security staff,4.0,36.0,1.0,18
5105240,1,M,N,Y,2,180000.0,Working,NO GED,Married,House / apartment,Security staff,4.0,36.0,1.0,59
5105241,1,F,N,N,0,112500.0,Working,NO GED,Married,House / apartment,Medicine staff,2.0,39.0,3.0,37
5105242,1,F,N,N,0,112500.0,Working,NO GED,Married,House / apartment,Medicine staff,2.0,39.0,3.0,18
5105245,1,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,30
5105246,1,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,52
5105248,1,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,41
5105249,0,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,40
5105250,1,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,30
5105251,1,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,25
5105252,0,F,N,N,0,207000.0,Working,Higher education,Married,House / apartment,Core staff,2.0,40.0,18.0,5
5105253,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,18
5105254,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,19
5105255,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,19
5105256,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,0
5105257,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,29
5105258,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,24
5105259,1,M,Y,Y,0,81000.0,Working,NO GED,Married,House / apartment,High skill tech staff,2.0,37.0,3.0,23
5105260,1,M,N,Y,0,180000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,28.0,1.0,52
5105261,0,M,N,Y,0,180000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,28.0,1.0,16
5105262,0,M,N,Y,0,180000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,28.0,1.0,7
5105263,0,M,N,Y,0,180000.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,28.0,1.0,4
5105264,1,F,N,Y,2,81000.0,Working,NO GED,Married,House / apartment,Core staff,4.0,29.0,0.0,16
5105265,1,F,N,Y,2,81000.0,Working,NO GED,Married,House / apartment,Core staff,4.0,29.0,0.0,10
5105266,1,F,N,Y,2,81000.0,Working,NO GED,Married,House / apartment,Core staff,4.0,29.0,0.0,7
5105267,0,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,12
5105269,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,24
5105270,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,24
5105271,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,34
5105273,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,4
5105275,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,43
5105276,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,27
5105277,1,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,44.0,13.0,7
5105280,1,F,N,Y,1,90000.0,Working,NO GED,Married,House / apartment,Laborers,3.0,51.0,1.0,1
5105283,1,M,Y,N,0,225000.0,Working,NO GED,Single / not married,House / apartment,Drivers,1.0,30.0,2.0,25
5105288,1,M,Y,N,0,225000.0,Working,NO GED,Single / not married,House / apartment,Drivers,1.0,30.0,2.0,15
5105289,0,M,Y,N,0,225000.0,Working,NO GED,Single / not married,House / apartment,Drivers,1.0,30.0,2.0,15
5105290,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,7
5105291,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,14
5105292,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,23
5105293,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,48
5105294,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,3
5105295,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,52
5105296,1,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,23
5105297,0,F,N,N,0,112500.0,Working,NO GED,Widow,With parents,Core staff,1.0,28.0,2.0,1
5105300,1,F,N,N,0,157500.0,Working,NO GED,Widow,Municipal apartment,not_specified,1.0,58.0,11.0,45
5105301,1,F,N,N,0,157500.0,Working,NO GED,Widow,Municipal apartment,not_specified,1.0,58.0,11.0,60
5105302,0,F,N,N,0,157500.0,Working,NO GED,Widow,Municipal apartment,not_specified,1.0,58.0,11.0,5
5105303,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,Laborers,3.0,34.0,3.0,16
5105304,1,F,N,Y,1,90000.0,Working,NO GED,Single / not married,House / apartment,Laborers,2.0,33.0,7.0,45
5105305,0,F,N,Y,1,90000.0,Working,NO GED,Single / not married,House / apartment,Laborers,2.0,33.0,7.0,45
5105306,0,F,N,Y,1,90000.0,Working,NO GED,Single / not married,House / apartment,Laborers,2.0,33.0,7.0,28
5105307,1,F,N,Y,1,90000.0,Working,NO GED,Single / not married,House / apartment,Laborers,2.0,33.0,7.0,18
5105309,1,M,Y,Y,0,189000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,56.0,0.0,40
5105310,1,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,Medicine staff,2.0,46.0,0.0,1
5105311,0,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,Medicine staff,2.0,46.0,0.0,25
5105312,1,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,Medicine staff,2.0,46.0,0.0,50
5105313,1,F,Y,Y,0,225000.0,State servant,Higher education,Married,House / apartment,Medicine staff,2.0,46.0,0.0,32
5105314,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,35
5105315,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,48
5105316,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,39
5105318,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,20
5105320,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,15
5105321,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,58
5105322,1,F,N,Y,0,202500.0,Commercial associate,Higher education,Single / not married,Co-op apartment,Accountants,1.0,33.0,6.0,52
5105325,1,M,N,Y,0,76500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,9
5105327,1,F,N,Y,0,76500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,60.0,0.0,55
5105329,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,13
5105330,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,20
5105331,0,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,22
5105332,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,36
5105333,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,43
5105334,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,52
5105335,0,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,28
5105337,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,13
5105338,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,13
5105339,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,29
5105340,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,52
5105341,1,M,Y,N,0,225000.0,Commercial associate,NO GED,Married,House / apartment,not_specified,2.0,39.0,1.0,29
5105342,1,M,Y,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,3.0,12
5105343,1,M,Y,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,3.0,31
5105344,0,M,Y,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,3.0,2
5105345,1,M,Y,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,3.0,52
5105346,1,M,Y,Y,0,112500.0,Working,NO GED,Married,House / apartment,Laborers,2.0,45.0,3.0,27
5105347,1,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,High skill tech staff,2.0,31.0,11.0,2
5105348,1,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,High skill tech staff,2.0,31.0,11.0,29
5105349,0,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,High skill tech staff,2.0,31.0,11.0,2
5105350,1,F,N,Y,0,90000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,66.0,0.0,25
5105353,1,F,N,Y,1,99000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,3.0,29.0,2.0,44
5105354,1,F,N,Y,1,99000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,3.0,29.0,2.0,49
5105355,0,F,N,Y,1,99000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,3.0,29.0,2.0,6
5105357,1,F,N,Y,0,153000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,2.0,25
5105358,1,F,N,Y,0,153000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,2.0,10
5105359,1,F,N,Y,0,153000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,2.0,13
5105361,1,F,N,Y,0,153000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,2.0,17
5105362,1,F,N,Y,0,153000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,52.0,2.0,4
5105363,1,M,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,not_specified,3.0,40.0,1.0,28
5105365,0,M,N,Y,0,157500.0,Commercial associate,NO GED,Married,House / apartment,Core staff,2.0,52.0,3.0,26
5105366,1,M,N,Y,0,360000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,50.0,29.0,24
5105368,1,M,N,Y,0,360000.0,Working,NO GED,Married,House / apartment,Laborers,2.0,50.0,29.0,14
5105369,1,M,Y,Y,0,202500.0,Working,Higher education,Separated,House / apartment,Sales staff,1.0,29.0,1.0,47
5105370,1,M,Y,Y,0,202500.0,Working,Higher education,Separated,House / apartment,Sales staff,1.0,29.0,1.0,18
5105371,1,M,Y,Y,0,202500.0,Working,Higher education,Separated,House / apartment,Sales staff,1.0,29.0,1.0,8
5105372,0,M,Y,Y,0,202500.0,Working,Higher education,Separated,House / apartment,Sales staff,1.0,29.0,1.0,0
5105373,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,60
5105374,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,50
5105375,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,27
5105376,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,3
5105378,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,40
5105379,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,16
5105380,1,M,Y,Y,1,324000.0,Commercial associate,NO GED,Married,Municipal apartment,Managers,3.0,32.0,7.0,7
5105381,1,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,20
5105382,0,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,3
5105383,0,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,22
5105384,0,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,14
5105385,0,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,20
5105386,1,M,N,Y,0,180000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,65.0,0.0,25
5105387,0,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Sales staff,1.0,46.0,4.0,3
5105388,1,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Sales staff,1.0,46.0,4.0,25
5105389,0,F,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Sales staff,1.0,46.0,4.0,7
5105390,1,F,N,Y,0,39600.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,48
5105391,1,F,N,Y,0,39600.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,61.0,0.0,36
5105392,1,F,N,N,0,117000.0,Working,NO GED,Separated,House / apartment,not_specified,1.0,27.0,4.0,11
5105393,0,F,N,Y,0,135000.0,Working,NO GED,Single / not married,House / apartment,Secretaries,1.0,30.0,2.0,6
5105394,1,F,N,Y,0,135000.0,Working,NO GED,Single / not married,House / apartment,Secretaries,1.0,30.0,2.0,22
5105395,1,F,N,Y,0,135000.0,Working,NO GED,Single / not married,House / apartment,Secretaries,1.0,30.0,2.0,13
5105396,1,F,N,Y,0,135000.0,Working,NO GED,Single / not married,House / apartment,Secretaries,1.0,30.0,2.0,4
5105397,1,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,36.0,1.0,5
5105398,1,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,36.0,1.0,5
5105399,1,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,36.0,1.0,3
5105400,1,F,N,Y,0,112500.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,36.0,1.0,3
5105402,1,F,N,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,Managers,1.0,28.0,1.0,27
5105403,1,F,N,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,Managers,1.0,28.0,1.0,27
5105404,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,58
5105405,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,17
5105406,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,38
5105407,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,41
5105408,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,51
5105409,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,36
5105410,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,28
5105411,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,21
5105412,1,F,N,Y,2,135000.0,Working,NO GED,Married,House / apartment,not_specified,4.0,35.0,4.0,25
5105413,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,39
5105416,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,16
5105417,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,21
5105418,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,30
5105419,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,39
5105420,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,54
5105422,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,55
5105423,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,42
5105424,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,42
5105425,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,54
5105426,1,F,N,Y,0,193500.0,Working,NO GED,Single / not married,House / apartment,not_specified,1.0,51.0,27.0,10
5105427,1,F,Y,Y,3,90000.0,Working,Higher education,Married,House / apartment,Medicine staff,5.0,28.0,6.0,24
5105428,1,F,Y,Y,3,90000.0,Working,Higher education,Married,House / apartment,Medicine staff,5.0,28.0,6.0,52
5105429,1,F,Y,Y,3,90000.0,Working,Higher education,Married,House / apartment,Medicine staff,5.0,28.0,6.0,11
5105430,0,F,Y,Y,3,90000.0,Working,Higher education,Married,House / apartment,Medicine staff,5.0,28.0,6.0,9
5105431,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,1
5105432,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,29
5105433,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,32
5105434,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,40
5105435,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,38
5105436,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,37
5105438,1,M,N,Y,2,112500.0,Working,NO GED,Married,House / apartment,not_specified,4.0,39.0,6.0,58
5105439,1,F,Y,Y,0,157500.0,Working,NO GED,Married,House / apartment,not_specified,2.0,28.0,3.0,22
5105443,0,F,N,Y,0,270000.0,State servant,Higher education,Married,With parents,Managers,2.0,36.0,4.0,10
5105444,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,40
5105445,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,24
5105446,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,36
5105447,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,30
5105448,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,9
5105449,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,36
5105450,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,39
5105451,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,41
5105452,1,F,N,Y,0,112500.0,Working,NO GED,Married,House / apartment,Sales staff,2.0,27.0,7.0,20
5105453,1,F,Y,Y,1,90000.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,2.0,9
5105454,1,F,Y,Y,1,90000.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,2.0,15
5105455,1,M,N,Y,0,175500.0,Commercial associate,NO GED,Married,House / apartment,Laborers,2.0,46.0,14.0,56
5105457,1,M,N,N,1,202500.0,State servant,NO GED,Married,With parents,Drivers,3.0,33.0,2.0,12
5105458,1,M,N,N,1,202500.0,State servant,NO GED,Married,With parents,Drivers,3.0,33.0,2.0,43
5105459,1,M,N,N,1,202500.0,State servant,NO GED,Married,With parents,Drivers,3.0,33.0,2.0,3
5105460,1,M,N,N,1,202500.0,State servant,NO GED,Married,With parents,Drivers,3.0,33.0,2.0,10
5105461,1,M,N,N,1,202500.0,State servant,NO GED,Married,With parents,Drivers,3.0,33.0,2.0,55
5105464,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,48
5105466,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,48
5105467,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,55
5105468,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,18
5105469,1,F,N,Y,0,112500.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,58.0,0.0,12
5105470,1,F,N,Y,0,135000.0,Pensioner,NO GED,Married,House / apartment,not_specified,2.0,55.0,0.0,2
5105472,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,36
5105473,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,36
5105474,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,49
5105475,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,41
5105476,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,18
5105477,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,25
5105478,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,5
5105479,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,39
5105480,1,F,N,Y,0,243000.0,Pensioner,NO GED,Widow,House / apartment,not_specified,1.0,59.0,0.0,5
5105481,1,M,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,26.0,6.0,35
5105482,1,M,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,26.0,6.0,29
5105483,1,M,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,26.0,6.0,42
5105484,1,M,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,26.0,6.0,35
5105485,1,M,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,Core staff,2.0,26.0,6.0,32
5105486,1,M,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,44.0,3.0,20
5105487,1,M,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,44.0,3.0,12
5105488,1,M,N,Y,0,112500.0,Working,NO GED,Single / not married,House / apartment,Laborers,1.0,44.0,3.0,3
5105493,1,F,N,Y,0,337500.0,Pensioner,Higher education,Single / not married,House / apartment,not_specified,1.0,67.0,0.0,18
5105494,1,M,Y,Y,0,202500.0,Commercial associate,NO GED,Single / not married,House / apartment,Waiters/barmen staff,1.0,26.0,4.0,21
5105495,1,M,Y,Y,0,202500.0,Commercial associate,NO GED,Single / not married,House / apartment,Waiters/barmen staff,1.0,26.0,4.0,32
5105496,1,M,Y,Y,0,202500.0,Commercial associate,NO GED,Single / not married,House / apartment,Waiters/barmen staff,1.0,26.0,4.0,2
5105497,1,M,Y,Y,0,202500.0,Commercial associate,NO GED,Single / not married,House / apartment,Waiters/barmen staff,1.0,26.0,4.0,33
5105498,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,6
5105499,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,45
5105500,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,7
5105502,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,41
5105503,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,33
5105504,1,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,not_specified,2.0,29.0,4.0,10
5105505,1,M,N,Y,0,270000.0,Commercial associate,NO GED,Married,House / apartment,Laborers,2.0,37.0,4.0,24
5105506,0,F,N,Y,0,495000.0,Commercial associate,Higher education,Married,House / apartment,Accountants,2.0,29.0,3.0,26
5105507,0,F,N,Y,0,495000.0,Commercial associate,Higher education,Married,House / apartment,Accountants,2.0,29.0,3.0,4
5105509,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,5.0,50
5105512,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,5.0,49
5105513,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,5.0,50
5105515,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,5.0,57
5105516,1,F,N,Y,1,157500.0,Working,NO GED,Married,House / apartment,not_specified,3.0,37.0,5.0,33
5105517,1,M,Y,Y,0,135000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,27.0,6.0,40
5105518,0,M,Y,Y,0,135000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,27.0,6.0,35
5105519,1,M,Y,Y,0,135000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,27.0,6.0,30
5105520,1,M,Y,Y,0,135000.0,Working,NO GED,Married,House / apartment,not_specified,2.0,27.0,6.0,52
